graph,model,lambda,all_wrong_sure,all_correct_sure,mean_conf,frac_wrong
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999849715,0.0
complete,baseline,,0.0,1.0,0.9999999997665802,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999866123,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9992357229239911,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9988633772821128,0.0
complete,baseline,,1.0,0.0,0.9999895749204141,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999571366741478,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999326293,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,0.0,0.8605351042126456,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999436840170389,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.999998514863105,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999915104329802,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9996312489441938,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999858040522,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,0.0,0.8965876344854277,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999745654259851,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999223652466072,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999996671631,0.0
complete,baseline,,0.0,1.0,0.9974120824991785,0.0
complete,baseline,,1.0,0.0,0.9271164925090755,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999833804,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999917549238765,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999200770991,0.0
complete,baseline,,1.0,0.0,0.9999999998108292,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999993550052,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9585851171621809,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999752271,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9878588429207478,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999816142289,0.0
complete,baseline,,1.0,0.0,0.9999999880863408,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999985165933054,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999970621540137,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999467374563,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999953857,1.0
complete,baseline,,0.0,1.0,0.9999234037343457,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,0.0,0.7162018945348239,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9676396764652653,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999845138745,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999990246639475,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999807704522782,0.0
complete,baseline,,1.0,0.0,0.9999999999580778,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9998760245920583,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,0.0,0.5010473552704086,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9998242678970268,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.999999926230208,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999996371434,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999936394,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,0.0,0.6148116210222051,0.0
complete,baseline,,0.0,1.0,0.9999998282884379,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999953542,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999961091140284,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999974463,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999855165391,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9900715110266299,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999509213934,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.999791352453751,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999623684689742,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999990167959,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999773008362,1.0
complete,baseline,,0.0,1.0,0.9999996635415958,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999998245469,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.99999811050542,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999650188347,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999998662187,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,0.0,0.7194940425956687,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.992403904301816,1.0
complete,baseline,,0.0,1.0,0.9999732656427472,0.0
complete,baseline,,0.0,1.0,0.9999999999094011,0.0
complete,baseline,,0.0,1.0,0.9979508120733614,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999968808201,1.0
complete,baseline,,0.0,0.0,0.5460599011484892,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999982494969,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9983962441967102,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999736880125,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999924517,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999561620278701,1.0
complete,baseline,,1.0,0.0,0.9999869592073377,1.0
complete,baseline,,1.0,0.0,0.9999999959195085,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999983897929,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999868192188863,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
complete,baseline,,0.0,1.0,0.9999999999990002,0.0
complete,baseline,,1.0,0.0,0.9999999999990002,1.0
ring,PBRC,0.0,0.0,0.0,0.6280704861486976,0.45
ring,PBRC,0.0,0.0,0.0,0.6166625425515806,0.65
ring,PBRC,0.0,0.0,0.0,0.624867477190743,0.45
ring,PBRC,0.0,0.0,0.0,0.6313657777445835,0.5
ring,PBRC,0.0,0.0,0.0,0.6216068218369232,0.75
ring,PBRC,0.0,0.0,0.0,0.6552509158246365,0.5
ring,PBRC,0.0,0.0,0.0,0.6203558725909355,0.5
ring,PBRC,0.0,0.0,0.0,0.5943395686295943,0.3
ring,PBRC,0.0,0.0,0.0,0.5930802725618483,0.5
ring,PBRC,0.0,0.0,0.0,0.5910355046730718,0.5
ring,PBRC,0.0,0.0,0.0,0.640029246093202,0.55
